"NOME";"tipo";"X2000";"X2001";"X2002";"X2003";"X2004";"X2005";"X2006";"X2007";"X2008";"X2009";"X2010";"X2011";"X2012";"X2013";"X2014";"X2015";"X2016";"X2017";"X2018";"X2019";"X2020"
"Região Metropolitana do Sul do Estado";"ciclista";100;0;100;0;0;0;0;100;100;100;0;0;0;100;0;100;0;0;0;0;0
"Região Metropolitana do Sudoeste Maranhense";"ciclista";0;0;25;66,6666666666667;66,6666666666667;100;100;75;100;0;0;71,4285714285714;76,1904761904762;91,6666666666667;80;88,8888888888889;87,5;100;83,3333333333333;100;87,5
"Região Metropolitana do Sertão";"ciclista";100;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;0;0;0;0
"Região Metropolitana do São Francisco";"ciclista";0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;0;0;0
"Região Metropolitana do Rio de Janeiro";"ciclista";50;42,8571428571429;58,3333333333333;58,3333333333333;50;46,1538461538462;43,859649122807;62,962962962963;61,4035087719298;54,8387096774194;67,3076923076923;45,4545454545455;60;50;72,4137931034483;55,1724137931034;91,6666666666667;67,741935483871;38,8888888888889;50;66,6666666666667
"Região Metropolitana do Recife";"ciclista";92,8571428571429;85,7142857142857;93,3333333333333;91,6666666666667;72,7272727272727;100;100;83,3333333333333;92,3076923076923;76,4705882352941;86,6666666666667;77,2727272727273;88,8888888888889;70;72,7272727272727;87,5;82,3529411764706;93,75;72,7272727272727;70,7317073170732;76,9230769230769
"Região Metropolitana do Norte/Nordeste Catarinense";"ciclista";2,63157894736842;3,2258064516129;5,35714285714286;9,80392156862745;12,5;2,38095238095238;11,1111111111111;3,44827586206897;3,2258064516129;13,8888888888889;15;8,33333333333333;3,44827586206897;12,9032258064516;10;24,3243243243243;28;22,7272727272727;15;20;17,6470588235294
"Região Metropolitana do Médio Sertão";"ciclista";0;0;66,6666666666667;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;100;100
"Região Metropolitana do Extremo Oeste";"ciclista";0;0;0;20;0;100;50;0;33,3333333333333;25;0;0;0;0;0;33,3333333333333;0;0;0;0;100
"Região Metropolitana do Contestado";"ciclista";0;0;0;0;0;25;0;33,3333333333333;0;50;66,6666666666667;0;20;0;16,6666666666667;100;0;0;66,6666666666667;0;50
"Região Metropolitana do Cariri";"ciclista";50;62,5;16,6666666666667;33,3333333333333;33,3333333333333;75;66,6666666666667;33,3333333333333;100;62,5;83,7837837837838;100;100;66,6666666666667;50;0;0;100;66,6666666666667;75;100
"Região Metropolitana do Alto Vale do Itajaí";"ciclista";100;14,2857142857143;0;12,5;33,3333333333333;16,6666666666667;0;0;16,6666666666667;0;0;0;0;0;0;40;0;0;0;0;0
"Região Metropolitana do Agreste";"ciclista";0;100;0;0;100;100;100;66,6666666666667;100;62,5;100;100;100;50;50;0;100;100;100;100;100
"Região Metropolitana de Umuarama";"ciclista";20;33,3333333333333;100;12,5;50;16,6666666666667;80;0;20;0;12,5;12,5;37,5;50;80;60;33,3333333333333;100;40;40;50
"Região Metropolitana de Tubarão";"ciclista";0;0;0;16,6666666666667;10;0;0;7,14285714285714;20;0;14,2857142857143;12,5;12,5;0;0;0;8,33333333333333;10;0;14,2857142857143;0
"Região Metropolitana de Toledo";"ciclista";40;14,2857142857143;40;36,3636363636364;25;0;18,1818181818182;22,2222222222222;25;40;57,1428571428571;0;14,2857142857143;14,2857142857143;50;20;27,2727272727273;66,6666666666667;28,5714285714286;25;40
"Região Metropolitana de Sousa";"ciclista";0;0;0;0;100;0;0;50;100;0;100;100;33,3333333333333;0;100;0;0;0;0;0;0
"Região Metropolitana de Sorocaba";"ciclista";0;25;33,3333333333333;10;8,33333333333333;18,75;21,4285714285714;8,69565217391304;23,3333333333333;7,40740740740741;26,6666666666667;50;20;39,1304347826087;26,6666666666667;18,1818181818182;14,2857142857143;6,66666666666667;31,25;50;21,0526315789474
"Região Metropolitana de Sobral";"ciclista";5,55555555555556;7,14285714285714;25;44,4444444444444;50;70;72,7272727272727;25;100;100;38,4615384615385;100;71,4285714285714;60;75;83,3333333333333;100;86,6666666666667;83,3333333333333;61,5384615384615;81,8181818181818
"Região Metropolitana de São Paulo";"ciclista";42,8571428571429;43,1818181818182;45,8333333333333;46,875;34,2105263157895;35,1851851851852;40,1785714285714;41,7721518987342;41,5730337078652;49,4252873563218;55,7142857142857;43,6781609195402;43,2432432432432;45,4545454545455;50,6024096385542;46,9387755102041;42,8571428571429;47,1698113207547;66,6666666666667;55,5555555555556;47,6923076923077
"Região Metropolitana de Santarém";"ciclista";0;0;0;100;0;0;0;0;0;100;0;0;0;0;0;0;100;100;0;0;100
"Região Metropolitana de Salvador";"ciclista";0;0;100;100;0;76,9230769230769;75;100;100;100;100;70;100;88,8888888888889;90;90;100;75;100;77,7777777777778;100
"Região Metropolitana de Ribeirão Preto";"ciclista";0;25;75;0;0;0;50;18,75;20,8333333333333;30;41,1764705882353;18,5185185185185;28,5714285714286;40;23,0769230769231;35;45,4545454545455;58,8235294117647;42,8571428571429;38,4615384615385;25
"Região Metropolitana de Porto Velho";"ciclista";0;0;71,4285714285714;83,3333333333333;50;50;87,5;25;88,8888888888889;50;100;66,6666666666667;80;65;83,3333333333333;45,4545454545455;80;83,3333333333333;54,5454545454545;71,4285714285714;73,3333333333333
"Região Metropolitana de Porto Alegre";"ciclista";0;0;14,2857142857143;18,1818181818182;10,5263157894737;10;16,6666666666667;11,1111111111111;18,1818181818182;6,25;5,88235294117647;9,09090909090909;16;16;27,5862068965517;7,14285714285714;20;14,2857142857143;6,66666666666667;8;13,0434782608696
"Região Metropolitana de Patos";"ciclista";0;0;0;0;0;0;0;50;100;50;100;57,1428571428571;100;100;50;0;0;0;0;100;100
"Região Metropolitana de Palmeira dos Índios";"ciclista";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Região Metropolitana de Palmas";"ciclista";50;50;77,7777777777778;73,3333333333333;42,8571428571429;83,3333333333333;53,8461538461538;63,6363636363636;85,7142857142857;100;66,6666666666667;50;75;87,5;50;50;71,4285714285714;71,4285714285714;50;75;70
"Região Metropolitana de Natal";"ciclista";100;75;80;83,3333333333333;50;83,3333333333333;60;50;100;100;66,6666666666667;88,8888888888889;100;80;75;100;100;87,5;100;66,6666666666667;100
"Região Metropolitana de Maringá";"ciclista";15,3846153846154;7,69230769230769;27,2727272727273;25;35,7142857142857;11,1111111111111;35,7142857142857;0;16,6666666666667;0;0;7,69230769230769;30,7692307692308;40;28,5714285714286;60;14,2857142857143;20;28;26,6666666666667;40
"Região Metropolitana de Manaus";"ciclista";80;100;66,6666666666667;100;50;80;100;0;83,3333333333333;100;100;100;80;100;100;100;100;100;100;100;100
"Região Metropolitana de Maceió";"ciclista";66,6666666666667;50;75;100;66,6666666666667;50;100;0;100;100;80;100;0;0;100;100;66,6666666666667;100;45,4545454545455;100;94,4444444444444
"Região Metropolitana de Macapá";"ciclista";100;0;100;0;75;100;100;0;100;0;0;0;50;100;100;100;87,5;100;57,1428571428571;100;100
"Região Metropolitana de Londrina";"ciclista";16,6666666666667;8,69565217391304;12,9032258064516;30,3030303030303;7,89473684210526;15,625;18,5185185185185;16,6666666666667;17,8571428571429;13,6363636363636;13,6363636363636;5,55555555555556;26,9230769230769;21,4285714285714;23,5294117647059;30,7692307692308;8,69565217391304;35;23,8095238095238;31,25;0
"Região Metropolitana de Lages";"ciclista";0;50;0;60;100;0;0;0;0;0;0;50;0;0;0;0;0;0;33,3333333333333;0;0
"Região Metropolitana de João Pessoa";"ciclista";33,3333333333333;100;75;100;100;80;66,6666666666667;50;80;100;100;100;100;83,3333333333333;0;60;81,8181818181818;100;100;85,7142857142857;100
"Região Metropolitana de Itabaiana";"ciclista";0;0;100;100;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;100
"Região Metropolitana de Gurupi";"ciclista";100;50;100;75;0;100;100;100;0;0;0;0;100;0;0;100;100;100;33,3333333333333;100;100
"Região Metropolitana de Guarabira";"ciclista";0;0;0;0;0;100;0;0;0;0;33,3333333333333;0;0;100;50;100;100;0;100;0;100
"Região Metropolitana de Goiânia";"ciclista";32,258064516129;55,1724137931034;45,0980392156863;44,8275862068966;44,4444444444444;63,3802816901408;49,0196078431373;63,4920634920635;68,1818181818182;52,5;53,5714285714286;60,7142857142857;68,2926829268293;65,8536585365854;75;84,6153846153846;71,7948717948718;79,5454545454545;82,6086956521739;79,3103448275862;63,6363636363636
"Região Metropolitana de Fortaleza";"ciclista";54,1666666666667;57,1428571428571;58,8235294117647;45;66,6666666666667;58,3333333333333;78,9473684210526;75;66,6666666666667;0;0;100;0;42,8571428571429;100;41,6666666666667;48;80;90,9090909090909;100;100
"Região Metropolitana de Florianópolis";"ciclista";8,33333333333333;11,1111111111111;27,2727272727273;10;18,1818181818182;0;12,5;10;0;0;20;0;16;12,5;20;0;16,6666666666667;0;20;25;6,25
"Região Metropolitana de Feira de Santana";"ciclista";0;0;0;0;0;100;100;0;100;100;0;0;100;0;0;0;0;100;100;100;100
"Região Metropolitana de Esperança";"ciclista";0;0;0;0;0;0;0;0;0;0;0;100;100;0;100;50;0;0;0;0;0
"Região Metropolitana de Curitiba";"ciclista";0;12,1212121212121;11,7647058823529;8,51063829787234;6,25;15,2777777777778;7,40740740740741;1,85185185185185;7,54716981132075;0;5,55555555555556;6,89655172413793;18,1818181818182;17,3913043478261;5,26315789473684;10,7142857142857;12,5;0;13,7931034482759;12,1212121212121;34,4827586206897
"Região Metropolitana de Chapecó";"ciclista";0;33,3333333333333;0;20;0;0;0;50;0;0;0;20;0;0;0;0;0;0;25;50;0
"Região Metropolitana de Central";"ciclista";0;100;100;0;0;0;0;0;100;0;0;0;0;0;100;0;0;0;100;0;100
"Região Metropolitana de Cascavel";"ciclista";0;50;9,09090909090909;14,2857142857143;0;0;20;14,2857142857143;25;25;0;0;0;0;0;0;0;14,2857142857143;66,6666666666667;22,2222222222222;0
"Região Metropolitana de Campo Mourão";"ciclista";40;13,3333333333333;20;0;18,75;16,6666666666667;11,1111111111111;12,5;18,1818181818182;27,2727272727273;16,6666666666667;40;50;54,5454545454545;37,5;60;71,4285714285714;40;42,8571428571429;33,3333333333333;20
"Região Metropolitana de Campinas";"ciclista";20;0;25;30,7692307692308;32,1428571428571;31,5789473684211;32,3529411764706;23,2142857142857;31,25;14,7058823529412;24,1379310344828;17,8571428571429;35,2941176470588;33,3333333333333;56,6666666666667;28,5714285714286;36,3636363636364;33,3333333333333;50;52,6315789473684;37,5
"Região Metropolitana de Campina Grande";"ciclista";0;0;0;100;50;0;0;100;100;100;100;100;100;100;100;85,7142857142857;100;80;75;100;100
"Região Metropolitana de Cajazeiras";"ciclista";0;0;0;0;0;50;0;0;0;0;0;0;0;100;100;0;100;0;0;0;0
"Região Metropolitana de Caetés";"ciclista";0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;100;0;100;100;100
"Região Metropolitana de Belo Horizonte";"ciclista";78,2608695652174;62,5;66,6666666666667;65,1162790697674;64;52,1739130434783;66,6666666666667;61,5384615384615;70,9677419354839;80;66,6666666666667;71,875;56,4102564102564;69,2307692307692;72,7272727272727;84,2105263157895;56,25;76,9230769230769;76,4705882352941;66,6666666666667;57,1428571428571
"Região Metropolitana de Belém";"ciclista";100;50;100;100;100;100;100;100;88,8888888888889;84,2105263157895;100;100;90,9090909090909;60;100;40;66,6666666666667;90,9090909090909;100;100;75
"Região Metropolitana de Barra de Santa Rosa";"ciclista";0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;100;0;0;0;0;100
"Região Metropolitana de Araruna";"ciclista";0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;100;0;0;0
"Região Metropolitana de Aracaju";"ciclista";25;75;50;57,1428571428571;44,4444444444444;91,6666666666667;83,3333333333333;73,6842105263158;87,5;63,6363636363636;86,9565217391304;64,2857142857143;100;83,3333333333333;75;100;93,3333333333333;93,3333333333333;90;100;83,3333333333333
"Região Metropolitana de Apucarana";"ciclista";28,5714285714286;11,1111111111111;11,1111111111111;0;25;33,3333333333333;16,6666666666667;0;10;27,2727272727273;25;50;33,3333333333333;16,6666666666667;0;25;50;50;0;42,8571428571429;0
"Região Metropolitana da Zona da Mata";"ciclista";0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;100
"Região Metropolitana da Serra Gaúcha";"ciclista";0;0;0;16,6666666666667;0;0;0;25;0;20;0;0;0;33,3333333333333;0;0;0;25;100;20;0
"Região Metropolitana da Grande Vitória";"ciclista";60;33,3333333333333;33,3333333333333;43,75;20;47,8260869565217;50;58,3333333333333;47,0588235294118;88,8888888888889;60;100;69,2307692307692;71,4285714285714;84,6153846153846;77,7777777777778;70,5882352941177;75;88,2352941176471;80;70,3703703703704
"Região Metropolitana da Grande São Luís";"ciclista";100;75;70;66,6666666666667;90;92;100;81,8181818181818;81,8181818181818;78,5714285714286;80;88,8888888888889;80;100;75;60;83,3333333333333;0;85,7142857142857;100;80
"Região Metropolitana da Foz do Rio Itajaí";"ciclista";5,88235294117647;4,34782608695652;12;5,88235294117647;13,3333333333333;0;3,2258064516129;8,69565217391304;15,3846153846154;13,3333333333333;15,3846153846154;4,34782608695652;27,7777777777778;0;5;11,7647058823529;0;0;44,4444444444444;13,3333333333333;0
"Região Metropolitana da Capital";"ciclista";66,6666666666667;100;77,7777777777778;50;33,3333333333333;58,8235294117647;62,5;78,5714285714286;76,4705882352941;83,3333333333333;73,3333333333333;82,3529411764706;60;83,3333333333333;100;100;83,3333333333333;100;100;100;50
"Região Metropolitana da Baixada Santista";"ciclista";25;0;66,6666666666667;36,3636363636364;0;42,8571428571429;29,1666666666667;20;41,1764705882353;37,037037037037;44,4444444444444;55,2631578947368;50;44,4444444444444;66,6666666666667;47,3684210526316;42,1052631578947;41,1764705882353;47,3684210526316;56,25;60
"Região Metropolitana Carbonífera";"ciclista";0;14,2857142857143;0;10;25;0;0;9,09090909090909;0;22,2222222222222;0;25;0;0;0;0;0;12,5;0;8,33333333333333;28,5714285714286
"Região Integrada de Desenvolvimento do Distrito Federal e Entorno";"ciclista";76,9230769230769;93,75;78,2608695652174;84,6153846153846;66,6666666666667;72,1311475409836;83,3333333333333;82,6923076923077;92,3076923076923;84,7826086956522;64,8648648648649;80;80,8510638297872;81,25;86,2068965517241;70,5882352941177;75,7575757575758;58,8235294117647;60,6060606060606;75,7575757575758;70
"Região Integrada de Desenvolvimento da Grande Teresina";"ciclista";78,9473684210526;92,8571428571429;78,2608695652174;68,75;79,3103448275862;80;83,3333333333333;81,3953488372093;80,6451612903226;90,3225806451613;80;75;96,1538461538462;76,4705882352941;75;80,7692307692308;92,3076923076923;85,7142857142857;94,1176470588235;94,1176470588235;85,7142857142857
"Região Administrativa Integrada de Desenvolvimento do Polo Petrolina/PE e Juazeiro/BA";"ciclista";66,6666666666667;22,2222222222222;50;70;0;80;50;100;50;91,6666666666667;50;71,4285714285714;71,4285714285714;83,3333333333333;71,4285714285714;100;100;100;92,3076923076923;100;83,3333333333333
"Aglomeração Urbana do Sul";"ciclista";0;50;0;16,6666666666667;0;0;30;12,5;25;11,1111111111111;12,5;0;0;33,3333333333333;66,6666666666667;25;0;60;0;33,3333333333333;40
"Aglomeração Urbana do Litoral Norte";"ciclista";0;0;0;0;0;0;20;0;33,3333333333333;0;0;20;33,3333333333333;25;33,3333333333333;0;0;0;33,3333333333333;0;0
"Aglomeração Urbana de Piracicaba-AU- Piracicaba";"ciclista";0;0;100;100;20;18,1818181818182;36,3636363636364;25;10;20;28,5714285714286;22,2222222222222;75;50;0;54,5454545454545;25;10;20,8333333333333;57,1428571428571;40
"Aglomeração Urbana de Jundiaí";"ciclista";0;0;0;0;0;0;28,5714285714286;33,3333333333333;37,5;28,5714285714286;36,3636363636364;0;20;12,5;12,5;33,3333333333333;60;33,3333333333333;25;22,2222222222222;20
"Aglomeração Urbana de Franca";"ciclista";0;0;0;25;33,3333333333333;0;0;12,5;0;41,6666666666667;15,3846153846154;25;0;42,8571428571429;0;0;50;0;50;100;50
"Outros";"ciclista";36,6863905325444;41,2556053811659;39,6797153024911;44,6296296296296;45,945945945946;48,3922829581994;52,0567375886525;52,5210084033613;48,1065918653576;51,8895348837209;54,2521994134897;53,4508076358297;55,6187766714083;55,5016181229773;53,6348949919225;54,8922056384743;54,8611111111111;59,7902097902098;58,7947882736156;58,3612040133779;56,4516129032258
"Região Metropolitana do Vale do Rio Cuiabá";"motocicleta";60;69,5652173913043;54,5454545454545;46,1538461538462;52,5;52,0833333333333;50;70,1492537313433;67,948717948718;68,6046511627907;69,2307692307692;66,6666666666667;68,5714285714286;72,5490196078431;77,0833333333333;76,8595041322314;77,3913043478261;82,962962962963;80,1801801801802;72,5274725274725;77,9816513761468
"Região Metropolitana do Vale do Piancó";"motocicleta";0;0;85,7142857142857;50;0;40;50;0;75;83,3333333333333;87,5;75;75;66,6666666666667;80;100;40;100;75;75;100
"Região Metropolitana do Vale do Paraíba e Litoral Norte";"motocicleta";16,6666666666667;13,6363636363636;18,5185185185185;4,54545454545455;12,5;24,2424242424242;21,2121212121212;18,3673469387755;24,4897959183673;24,3243243243243;16,9230769230769;16,0714285714286;24,0506329113924;15,3846153846154;27,8688524590164;28,7878787878788;21,2121212121212;16,9014084507042;28,3333333333333;25;21,8181818181818
"Região Metropolitana do Vale do Paraíba";"motocicleta";100;100;50;0;100;50;50;100;100;100;100;50;100;100;100;100;0;100;71,4285714285714;100;100
"Região Metropolitana do Vale do Mamanguape";"motocicleta";0;0;0;0;0;66,6666666666667;100;66,6666666666667;100;100;75;100;87,5;90;100;85,7142857142857;78,5714285714286;83,3333333333333;100;90;87,5
"Região Metropolitana do Vale do Itajaí";"motocicleta";2,77777777777778;0;0;1,88679245283019;1,75438596491228;4;4,41176470588235;7,2463768115942;0;8,45070422535211;6,42201834862385;10,0917431192661;10,958904109589;6,32911392405063;11,3636363636364;8,97435897435897;10,1694915254237;16,2162162162162;8,92857142857143;8,75;32,0754716981132
"Região Metropolitana do Vale do Aço";"motocicleta";20;0;0;25;10,5263157894737;0;0;0;15,3846153846154;21,0526315789474;12,5;33,3333333333333;44,4444444444444;23,0769230769231;52,3809523809524;54,8387096774194;47,8260869565217;58,5365853658537;52,7777777777778;76,6666666666667;67,5
"Região Metropolitana do Sul do Estado";"motocicleta";50;100;100;66,6666666666667;100;66,6666666666667;75;100;0;100;83,3333333333333;100;92,3076923076923;70;92,8571428571429;90;50;100;100;71,4285714285714;100
"Região Metropolitana do Sudoeste Maranhense";"motocicleta";0;100;66,6666666666667;81,8181818181818;75;55;94,7368421052632;69,2307692307692;100;100;100;89,1891891891892;80;93,4782608695652;90,2654867256637;86,4864864864865;93,6936936936937;92;96,8085106382979;92,3076923076923;91,044776119403
"Região Metropolitana do Sertão";"motocicleta";0;0;0;85,7142857142857;75;50;100;100;83,3333333333333;75;100;100;100;100;0;0;100;92,8571428571429;100;90;100
"Região Metropolitana do São Francisco";"motocicleta";100;0;100;75;100;100;50;71,4285714285714;75;50;100;80;75;50;0;0;100;100;100;100;90,9090909090909
"Região Metropolitana do Rio de Janeiro";"motocicleta";27,027027027027;41,3333333333333;30,327868852459;46;45,9627329192547;52,4752475247525;49,8269896193772;54,4354838709677;51,2820512820513;58,6206896551724;56,5543071161049;56,8627450980392;52,6315789473684;60,6986899563319;65,234375;55,5172413793103;56,353591160221;66,1764705882353;67,9245283018868;59,4202898550725;65,5502392344498
"Região Metropolitana do Recife";"motocicleta";78,5714285714286;80;83,0188679245283;87,5;89,8989898989899;90,5882352941177;94,4444444444444;90,3846153846154;83,5051546391753;81,6326530612245;84,2105263157895;86,6197183098592;88,8086642599278;82,8877005347594;82,0261437908497;74,8427672955975;81,8713450292398;79,8701298701299;73,2600732600733;74,6606334841629;71,259842519685
"Região Metropolitana do Norte/Nordeste Catarinense";"motocicleta";3,57142857142857;0;0;0;9,43396226415094;2,5974025974026;3,09278350515464;2,12765957446809;4,42477876106195;9,34579439252336;10,1694915254237;8,7719298245614;9,44881889763779;4,5045045045045;11,3207547169811;7,52688172043011;10,4651162790698;8,86075949367089;9,09090909090909;13,75;9,89010989010989
"Região Metropolitana do Médio Sertão";"motocicleta";50;100;100;100;100;100;100;83,3333333333333;83,3333333333333;100;80;100;75;100;0;80;100;100;100;100;100
"Região Metropolitana do Extremo Oeste";"motocicleta";50;0;0;0;0;6,66666666666667;0;9,09090909090909;13,3333333333333;7,14285714285714;7,69230769230769;21,7391304347826;6,66666666666667;21,7391304347826;20,8333333333333;4,54545454545455;12;25,9259259259259;0;7,69230769230769;30,7692307692308
"Região Metropolitana do Contestado";"motocicleta";0;0;0;0;0;8,69565217391304;3,44827586206897;2,63157894736842;3,44827586206897;5,55555555555556;8,33333333333333;17,1428571428571;6,25;10;19,4444444444444;6,66666666666667;23,0769230769231;19,4444444444444;18,5185185185185;7,69230769230769;6,89655172413793
"Região Metropolitana do Cariri";"motocicleta";50;60,7142857142857;43,4782608695652;20;29,8245614035088;68,4210526315789;58,8235294117647;68,75;62,1621621621622;76,6666666666667;67,5675675675676;77,9661016949153;55,5555555555556;75,8620689655172;81,8181818181818;72;96;92;80,3030303030303;85,9649122807018;85
"Região Metropolitana do Alto Vale do Itajaí";"motocicleta";0;0;0;0;8,33333333333333;3,2258064516129;4,8780487804878;0;3,03030303030303;9,67741935483871;4;0;3,33333333333333;4,34782608695652;4,16666666666667;15,3846153846154;11,4285714285714;6,66666666666667;6,66666666666667;9,67741935483871;6,66666666666667
"Região Metropolitana do Agreste";"motocicleta";72,7272727272727;100;64,7058823529412;72,7272727272727;64,7058823529412;60,4166666666667;55,5555555555556;78,6666666666667;77,0491803278689;90,2777777777778;93,3333333333333;85,1851851851852;86,2745098039216;84,0909090909091;93,75;93,3333333333333;100;97,1428571428571;97,8723404255319;97,9865771812081;97,1830985915493
"Região Metropolitana de Umuarama";"motocicleta";7,14285714285714;20;20;15,7894736842105;5,88235294117647;11,1111111111111;25;12,2448979591837;10,2564102564103;12,5;26,6666666666667;19,5652173913043;11,3207547169811;20,5128205128205;30,7692307692308;50;40,9090909090909;36,3636363636364;27,2727272727273;41,1764705882353;29,6296296296296
"Região Metropolitana de Tubarão";"motocicleta";0;8,33333333333333;0;2,94117647058824;7,54716981132075;7,31707317073171;6,97674418604651;3,33333333333333;2,38095238095238;3,84615384615385;8,33333333333333;2,04081632653061;8,47457627118644;12,8205128205128;8,82352941176471;3,57142857142857;6,12244897959184;7,5;9,67741935483871;3,2258064516129;8,33333333333333
"Região Metropolitana de Toledo";"motocicleta";0;0;20;25;0;18,75;7,14285714285714;35,2941176470588;5,26315789473684;0;18,1818181818182;18,1818181818182;17,8571428571429;33,3333333333333;38,7096774193548;34,375;36,8421052631579;22,2222222222222;18,1818181818182;22,5806451612903;28,9473684210526
"Região Metropolitana de Sousa";"motocicleta";0;0;0;100;0;50;25;53,3333333333333;35;75;63,6363636363636;63,6363636363636;70;66,6666666666667;100;80;80;75;71,4285714285714;100;50
"Região Metropolitana de Sorocaba";"motocicleta";6,66666666666667;4,16666666666667;16,6666666666667;5,12820512820513;7,14285714285714;3,92156862745098;16,6666666666667;14,4;10,1694915254237;14,5454545454545;12,5;17,1641791044776;15,2671755725191;9,45945945945946;16,5217391304348;19,2771084337349;20,7792207792208;17,3333333333333;17,8571428571429;14,2857142857143;22,1311475409836
"Região Metropolitana de Sobral";"motocicleta";12,5;9,75609756097561;34,375;50;32,6086956521739;41,5094339622642;71,1538461538462;63,75;73,134328358209;68,1159420289855;65,7894736842105;83,3333333333333;78,7096774193548;74,6575342465753;90,1840490797546;87,2222222222222;86,144578313253;80,7228915662651;81,5217391304348;77,2455089820359;86,71875
"Região Metropolitana de São Paulo";"motocicleta";26,1538461538462;28,125;22;29,3103448275862;23,8738738738739;30,3703703703704;34,7408829174664;29,8624754420432;34,8909657320872;31,4728682170543;40,1734104046243;39,5573997233748;42,9640718562874;39,6880415944541;41,9402985074627;41,7525773195876;44,0147329650092;45,2196382428941;45,6273764258555;48,0885311871227;48,3277591973244
"Região Metropolitana de Santarém";"motocicleta";0;0;100;0;0;0;0;0;100;0;100;66,6666666666667;0;0;50;0;100;89,2857142857143;93,75;100;95,9459459459459
"Região Metropolitana de Salvador";"motocicleta";83,3333333333333;72,7272727272727;93,3333333333333;64,7058823529412;78,9473684210526;85,3448275862069;86,0215053763441;78,5714285714286;79,1666666666667;91,4285714285714;85,4430379746835;82,3008849557522;87,1428571428571;91,1392405063291;86,0215053763441;84,1059602649007;84,1666666666667;83,2;85,5263157894737;88,4057971014493;87,1428571428571
"Região Metropolitana de Ribeirão Preto";"motocicleta";16,6666666666667;13,6363636363636;5,88235294117647;5;10;0;22,8070175438596;8,62068965517241;9,23076923076923;16,6666666666667;12,9411764705882;20,5882352941176;17,0731707317073;24,0506329113924;23,0769230769231;25,3521126760563;21,0526315789474;29,2682926829268;29,1666666666667;32,258064516129;36,5853658536585
"Região Metropolitana de Porto Velho";"motocicleta";60;53,8461538461538;52,6315789473684;25;63,6363636363636;53,8461538461538;47,8260869565217;52,3809523809524;45,8333333333333;66,6666666666667;69,0476190476191;56,3636363636364;71,4285714285714;76,530612244898;56,6666666666667;73,134328358209;71,6666666666667;69,2307692307692;65,4545454545455;52,2727272727273;56,8181818181818
"Região Metropolitana de Porto Alegre";"motocicleta";7,14285714285714;6,25;11,1111111111111;6,52173913043478;6,77966101694915;9,80392156862745;8,21917808219178;4,44444444444444;8,33333333333333;10,9756097560976;10,1123595505618;12,8712871287129;9,43396226415094;9,82142857142857;12,396694214876;7,21649484536082;12,1495327102804;4,83870967741935;9,61538461538462;13,6363636363636;9,44881889763779
"Região Metropolitana de Patos";"motocicleta";0;0;50;33,3333333333333;33,3333333333333;71,4285714285714;50;100;66,6666666666667;85,7142857142857;84,6153846153846;53,8461538461538;64,7058823529412;85,7142857142857;93,75;75;75;57,1428571428571;61,1111111111111;81,8181818181818;100
"Região Metropolitana de Palmeira dos Índios";"motocicleta";100;0;100;100;75;100;100;100;0;100;0;100;0;0;100;0;0;100;100;100;100
"Região Metropolitana de Palmas";"motocicleta";66,6666666666667;46,1538461538462;58,8235294117647;47,5;56,25;54,7619047619048;61,5384615384615;75,4716981132076;63,0434782608696;77,5;59,6153846153846;65,6716417910448;71,4285714285714;72,5806451612903;60,3448275862069;71,9101123595506;69,3181818181818;74,390243902439;76,5432098765432;75,2941176470588;69,8630136986301
"Região Metropolitana de Natal";"motocicleta";57,5757575757576;72,7272727272727;84,2105263157895;66,6666666666667;68,75;40,9090909090909;72,4137931034483;82,1428571428571;64,5161290322581;82,9787234042553;80;64,7887323943662;68,5714285714286;83,3333333333333;78,3783783783784;89,4736842105263;85,1351351351351;81,0810810810811;93,4210526315789;89,6551724137931;92,9824561403509
"Região Metropolitana de Maringá";"motocicleta";10;7,40740740740741;11,1111111111111;22,8571428571429;20,4545454545455;8,57142857142857;15,3846153846154;23,9130434782609;13,7931034482759;17,6470588235294;21,5384615384615;9,52380952380952;24,5614035087719;20,4081632653061;16,1764705882353;28,125;22,0338983050847;20,4081632653061;18,0327868852459;18,1818181818182;19,7530864197531
"Região Metropolitana de Manaus";"motocicleta";92,8571428571429;84,0909090909091;77,7777777777778;83,8709677419355;80,5555555555556;78,4313725490196;88,8888888888889;88,0952380952381;86,2068965517241;88,4615384615385;87,5;83,3333333333333;86,5853658536585;82;90,4347826086957;90,9722222222222;95,8333333333333;89,6551724137931;92,4657534246575;87,4125874125874;90,7514450867052
